configuration_id,particle_id,x,y,z
36,0,238.77900510046467,324.62841283015354,99.67209269086462
36,1,244.3565302181411,319.3055894088275,94.20285371044832
36,2,254.18860978897789,320.30587079000406,102.57402292284524
36,3,254.587372718165,325.7321601018462,106.7373912677111
36,4,258.5899603410025,323.7930807201488,111.39508180738186
36,5,262.53871159100294,315.08801773674594,110.66575629476255
37,0,267.55749198264795,312.0469912535314,65.73040082224459
37,1,268.5395777132225,303.6512740791696,69.81739866368927
37,2,275.785834098163,312.1770345877203,65.06368396345628
37,3,284.91520856503314,301.5420288719413,67.7814653800036
37,4,289.187265512552,307.9399692652326,70.3590647843015
37,5,288.871606209366,321.1300680989376,68.6224709945102
38,0,259.7611232966897,312.0974088801332,126.30565135186283
38,1,267.8039656279776,317.25956765411314,129.18690278003288
38,2,265.7217602349183,318.28087076404677,124.27546567571746
38,3,264.9155824757174,314.4090276252646,120.51660728462433
38,4,267.7149265272361,316.38658950813885,122.64836370164754
38,5,277.6339027329564,319.885188135637,123.53563132911052
39,0,257.3771777016442,301.6060214581373,144.01086614614877
39,1,262.3575693552147,299.1470746695212,151.9184883311707
39,2,262.18478006499146,312.7227196713309,155.57501444914072
39,3,261.8523614238037,313.6899629112046,160.88204458141362
39,4,269.3062191276008,316.09053029893226,170.66785911935273
39,5,263.28728702365504,321.6712568453049,181.3041489901019
40,0,275.3417408136169,297.92450713364406,135.57537590726895
40,1,276.49857406704547,301.8827762859743,133.32416975716833
40,2,280.7392468220887,311.6764843546153,132.54783101454075
40,3,287.6055949635236,310.3361635951208,131.566616898782
40,4,292.30397559754516,311.26300618590363,125.74096083363087
40,5,292.38297744267277,312.067874451641,122.91252246548642
41,0,252.96500072472054,299.10481698834576,118.04719470495574
41,1,257.5624426460044,293.19865116387484,113.80567275940966
41,2,258.79157882179464,280.9004531153394,121.14155758180395
41,3,255.44478264282748,283.0871512569483,130.5789548824602
41,4,253.91338855603223,281.7560394892635,134.2365721858146
41,5,248.00102058240063,283.5883090805248,134.87360167210076
42,0,288.22556570093394,301.7218094391417,46.54890025796016
42,1,288.31259526423736,305.3785266266847,42.413328350729415
42,2,290.9976812203686,303.9254814712034,35.49981776470221
42,3,289.905807348974,302.09923039722634,34.401253897255316
42,4,292.3249688315776,297.9664116191543,42.212815688879104
42,5,286.23891560966655,299.38904612281124,36.523455784601325
43,0,273.7929259826474,356.0110304093849,63.320497940385046
43,1,280.6589156045156,360.52844371280713,83.00555997815941
43,2,282.1435107330543,362.20359713128744,78.63835147858218
43,3,290.49668072922077,362.96063363204445,73.42439168513033
43,4,299.63628070327957,362.35824589601725,66.11113498176466
43,5,312.82528209440653,362.1438889246053,60.92625461774415
44,0,260.0133974460286,323.39651029949556,27.71115353390366
44,1,256.391704291864,320.12219802047144,27.06405699679277
44,2,247.31363710229397,318.03831613838804,18.462881401870405
44,3,237.97503103542016,318.1549119132646,25.09828529674891
44,4,239.49048511009804,313.3450177309363,23.275317324671672
