configuration_id,particle_id,x,y,z
19,2,135.73645244219668,154.34884446959072,102.04789846085266
19,3,140.29463030715834,159.22954711118024,101.63513170562365
19,4,139.19594670576998,152.94403657619054,101.0919399574002
19,5,139.98708827123255,151.04669489196627,102.93109537872792
20,0,152.76243448673537,205.1230053141764,131.6048355439316
20,1,154.11402591151545,209.09205284513004,130.79495534631616
20,2,153.80296277458748,205.5127533881865,129.27241939796855
20,3,151.92453715114647,207.63325798097418,130.35965192983664
20,4,150.9937803681483,208.1256096928442,128.62492926869976
20,5,144.38624837033504,206.7364611306533,130.38775402756784
21,0,146.58964719093538,235.1942883932577,106.5784450271795
21,1,145.34248704098223,238.29801231695393,102.96718978533593
21,2,147.84335290488968,239.75887832678208,106.79986911284739
21,3,144.633561596497,239.68116786560083,108.88284512564192
21,4,142.64564273388245,238.91675365801126,103.35268302925324
21,5,143.6463500119508,239.79944109487474,103.54049424010664
22,0,150.75322219369528,250.88086505680923,103.2843097351106
22,1,149.46926829509914,251.49462668449777,104.05778713225676
22,2,146.36694151012514,243.68534083213206,104.63611346150495
22,3,150.31413758658215,242.30555155972414,104.15440494497498
22,4,147.08001482484642,242.04587612123353,103.07523132150726
22,5,150.03549512713892,243.7478433454868,105.15773230332879
23,0,146.0531148937309,272.79804664103546,96.97837242777078
23,1,143.25946449232305,270.5396892098504,92.78160181657022
23,2,147.14141055776898,270.7463392168383,88.29654108836168
23,3,143.9689416407089,272.89443240368394,85.769358457658
23,4,144.1070504366965,274.2630050296608,88.02438055002123
23,5,145.55404433547005,272.2674519258724,90.68053525505353
24,0,117.42064608769417,262.12254758793546,106.82363202433854
24,1,116.67503124767325,264.1490720608655,105.90001375202286
24,2,117.6933096592798,265.7811590050475,103.22647806316421
24,3,118.8146382274077,267.8014362995589,100.83021847382706
24,4,121.80466183287403,270.18223747433836,104.85715536683142
24,5,121.62502488719552,272.23246224206946,102.86035889198833
25,0,97.22949915913487,276.8734028352221,102.10122500180717
25,1,95.23079193593986,276.31176599457746,101.75196566366395
25,2,93.89580570816044,276.1461110326222,100.86451758138853
25,3,98.74703738831383,275.79239816037443,100.5329379136303
25,4,96.7097799159987,274.1680783214258,96.89811616647054
25,5,93.75230015640955,269.9797076001304,97.5561517045298
26,0,128.46971068475702,258.61427765950395,101.06318301548998
26,1,130.61635693817536,254.33832093280904,99.63161459336037
26,2,132.66816326018585,258.76154709737966,104.62913348434344
26,3,125.96197299329269,257.2685479073748,101.57171468106642
26,4,128.68290612111508,262.9712797382529,103.28673249390718
26,5,128.20386691877516,267.2834681382008,101.75327701616828
27,0,146.53698256229376,251.5485758360019,116.0422351113262
27,1,153.20379705947238,251.3432735561762,111.03920930923655
27,2,151.6362024056597,249.3950922119017,109.95059277982682
27,3,154.10048467078192,255.99627998434093,109.69030176516833
27,4,152.68355346807385,252.93535884906947,107.1513430121828
27,5,154.2898006776675,253.0585141474132,104.20832382815027
28,0,187.4281899474036,244.0516658936157,153.05729417229125
28,1,188.32297326345966,243.73474376403365,153.36040325370337
28,2,181.8124934427238,246.1613827395117,154.45876971351058
28,3,186.45902964557112,248.77812946681226,157.9485422881252
28,4,195.60966724103983,252.71996671784177,154.20121504224767
28,5,189.65978696862032,252.0411994281213,157.16551864080827
29,0,172.82690811290266,251.40554370039865,150.1239590582689
29,1,175.89137882477698,249.25967785868505,143.63887848869783
29,2,183.8687939724282,248.81845227806284,146.79586229953497
29,3,183.77781535654753,247.35370147457394,144.4064373742186
29,4,181.8185046043714,246.81056885344051,144.32356382487524
29,5,176.90009227249692,243.43541985939743,143.27245236346133
30,0,191.31917805348724,302.4424652652855,156.5683048532071
30,1,190.19415026267941,301.9624131337155,156.02071313525457
30,2,187.9373443713272,306.25464864017556,160.47780090413744
30,3,189.2568593860369,300.5443442687672,158.18219277226436
30,4,194.40721879466662,296.74507221962324,162.8602918237994
30,5,194.4907196054797,296.65752211147725,166.39694987603875
31,0,184.120545474073,294.1059463715161,188.82902624616497
31,1,186.8450658375831,295.32868775332685,181.7224288214477
31,2,186.8422028894853,296.81594267766206,183.2742195515682
31,3,190.6519120009333,295.1786496007407,181.21764730960126
31,4,195.01520071666073,294.2224377592443,176.3536522117402
31,5,199.39714112254472,295.92003713158476,175.5266662097576
32,0,182.48557699223727,306.4832416466443,181.23013043105885
32,1,181.4056539199049,309.709640340514,173.6665469516548
32,2,179.65936042590684,307.3299415481845,172.58778766458033
32,3,183.79012143514478,309.49872454875174,173.65531108952905
32,4,181.44317587501425,312.8505710531754,172.45529860678135
